ID_PARTIDO,EQUIPO_LOCAL,EQUIPO_VISITANTE,GOLES_LOCAL,GOLES_VISITANTE,MI_JORNADA
19627,Badajoz,Mallorca B,0,1,2026
19628,Barcelona B,Éibar,0,0,2026
19629,Hércules,Sporting Gijón,1,0,2026
19630,Leganés,At. Madrid B,1,1,2026
19631,Málaga,Compostela,2,1,2026
19632,Mérida,Rayo Vallecano,4,2,2026
19633,Osasuna,Las Palmas,4,0,2026
19634,Ourense,Lleida,1,1,2026
19635,Rec. Huelva,Logroñés,1,2,2026
19636,Sevilla,Numancia,1,0,2026
19637,At. Madrid B,Badajoz,1,1,2027
19638,Compostela,Sevilla,1,0,2027
19639,Las Palmas,Hércules,4,2,2027
19640,Lleida,Rec. Huelva,0,2,2027
19641,Logroñés,Mérida,2,1,2027
19642,Mallorca B,Osasuna,1,1,2027
19643,Málaga,Toledo,3,0,2027
19644,Numancia,Ourense,4,0,2027
19645,Rayo Vallecano,Leganés,1,0,2027
19646,Sporting Gijón,Barcelona B,2,1,2027
19647,Éibar,Albacete,0,1,2027
19648,Albacete,Sporting Gijón,0,0,2028
19649,Badajoz,Rayo Vallecano,2,2,2028
19650,Barcelona B,Las Palmas,1,2,2028
19651,Hércules,Mallorca B,2,1,2028
19652,Leganés,Logroñés,1,1,2028
19653,Mérida,Lleida,1,0,2028
19654,Osasuna,At. Madrid B,2,2,2028
19655,Ourense,Compostela,0,2,2028
19656,Rec. Huelva,Numancia,3,2,2028
19657,Sevilla,Málaga,2,3,2028
19658,Toledo,Éibar,1,2,2028
19659,Albacete,Las Palmas,1,0,2029
19660,Badajoz,Logroñés,2,1,2029
19661,Barcelona B,Mallorca B,1,2,2029
19662,Hércules,At. Madrid B,1,3,2029
19663,Leganés,Lleida,1,0,2029
19664,Mérida,Numancia,2,0,2029
19665,Osasuna,Rayo Vallecano,1,1,2029
19666,Ourense,Sevilla,2,3,2029
19667,Rec. Huelva,Compostela,1,1,2029
19668,Toledo,Sporting Gijón,2,5,2029
19669,Éibar,Málaga,0,0,2029
19670,At. Madrid B,Barcelona B,2,0,2030
19671,Compostela,Mérida,0,0,2030
19672,Las Palmas,Toledo,0,0,2030
19673,Lleida,Badajoz,0,0,2030
19674,Logroñés,Osasuna,0,0,2030
19675,Mallorca B,Albacete,0,0,2030
19676,Málaga,Ourense,1,1,2030
19677,Numancia,Leganés,1,1,2030
19678,Rayo Vallecano,Hércules,3,0,2030
19679,Sevilla,Rec. Huelva,1,0,2030
19680,Sporting Gijón,Éibar,3,1,2030
19681,Albacete,At. Madrid B,0,0,2031
19682,Badajoz,Numancia,2,1,2031
19683,Barcelona B,Rayo Vallecano,1,0,2031
19684,Hércules,Logroñés,1,1,2031
19685,Leganés,Compostela,2,2,2031
19686,Mérida,Sevilla,3,3,2031
19687,Osasuna,Lleida,2,0,2031
19688,Rec. Huelva,Ourense,2,0,2031
19689,Sporting Gijón,Málaga,1,1,2031
19690,Toledo,Mallorca B,1,0,2031
19691,Éibar,Las Palmas,0,1,2031
19692,At. Madrid B,Toledo,2,1,2032
19693,Compostela,Badajoz,1,0,2032
19694,Las Palmas,Sporting Gijón,3,0,2032
19695,Lleida,Hércules,1,0,2032
19696,Logroñés,Barcelona B,0,1,2032
19697,Mallorca B,Éibar,0,1,2032
19698,Málaga,Rec. Huelva,3,1,2032
19699,Numancia,Osasuna,3,0,2032
19700,Ourense,Mérida,0,1,2032
19701,Rayo Vallecano,Albacete,2,0,2032
19702,Sevilla,Leganés,1,0,2032
19703,Albacete,Logroñés,2,0,2033
19704,Badajoz,Sevilla,1,0,2033
19705,Barcelona B,Lleida,1,2,2033
19706,Hércules,Numancia,0,0,2033
19707,Las Palmas,Málaga,1,1,2033
19708,Leganés,Ourense,3,0,2033
19709,Mérida,Rec. Huelva,0,0,2033
19710,Osasuna,Compostela,2,1,2033
19711,Sporting Gijón,Mallorca B,3,2,2033
19712,Toledo,Rayo Vallecano,0,1,2033
19713,Éibar,At. Madrid B,3,1,2033
19714,At. Madrid B,Sporting Gijón,1,0,2034
19715,Compostela,Hércules,3,1,2034
19716,Lleida,Albacete,0,0,2034
19717,Logroñés,Toledo,1,0,2034
19718,Mallorca B,Las Palmas,2,0,2034
19719,Málaga,Mérida,4,3,2034
19720,Numancia,Barcelona B,0,2,2034
19721,Ourense,Badajoz,1,1,2034
19722,Rayo Vallecano,Éibar,3,0,2034
19723,Rec. Huelva,Leganés,0,0,2034
19724,Sevilla,Osasuna,4,0,2034
19725,Albacete,Numancia,1,1,2035
19726,Badajoz,Rec. Huelva,0,3,2035
19727,Barcelona B,Compostela,1,0,2035
19728,Hércules,Sevilla,0,0,2035
19729,Las Palmas,At. Madrid B,0,1,2035
19730,Leganés,Mérida,1,1,2035
19731,Mallorca B,Málaga,0,1,2035
19732,Osasuna,Ourense,2,1,2035
19733,Sporting Gijón,Rayo Vallecano,0,0,2035
19734,Toledo,Lleida,2,1,2035
19735,Éibar,Logroñés,2,2,2035
19736,At. Madrid B,Mallorca B,2,1,2036
19737,Compostela,Albacete,3,1,2036
19738,Lleida,Éibar,3,2,2036
19739,Logroñés,Sporting Gijón,0,2,2036
19740,Málaga,Leganés,3,0,2036
19741,Mérida,Badajoz,1,0,2036
19742,Numancia,Toledo,0,2,2036
19743,Ourense,Hércules,1,2,2036
19744,Rayo Vallecano,Las Palmas,2,2,2036
19745,Rec. Huelva,Osasuna,0,0,2036
19746,Sevilla,Barcelona B,0,3,2036
19747,Albacete,Sevilla,3,1,2037
19748,At. Madrid B,Málaga,5,3,2037
19749,Badajoz,Leganés,1,0,2037
19750,Barcelona B,Ourense,5,0,2037
19751,Hércules,Rec. Huelva,0,0,2037
19752,Las Palmas,Logroñés,2,1,2037
19753,Mallorca B,Rayo Vallecano,4,4,2037
19754,Osasuna,Mérida,0,0,2037
19755,Sporting Gijón,Lleida,0,1,2037
19756,Toledo,Compostela,2,2,2037
19757,Éibar,Numancia,1,2,2037
19758,Compostela,Éibar,1,0,2038
19759,Leganés,Osasuna,3,1,2038
19760,Lleida,Las Palmas,1,1,2038
19761,Logroñés,Mallorca B,0,1,2038
19762,Málaga,Badajoz,1,2,2038
19763,Mérida,Hércules,3,1,2038
19764,Numancia,Sporting Gijón,1,1,2038
19765,Ourense,Albacete,2,2,2038
19766,Rayo Vallecano,At. Madrid B,3,0,2038
19767,Rec. Huelva,Barcelona B,5,0,2038
19768,Sevilla,Toledo,2,2,2038
19769,Albacete,Rec. Huelva,0,0,2039
19770,At. Madrid B,Logroñés,3,2,2039
19771,Barcelona B,Mérida,3,1,2039
19772,Hércules,Leganés,0,1,2039
19773,Las Palmas,Numancia,0,2,2039
19774,Mallorca B,Lleida,1,1,2039
19775,Osasuna,Badajoz,2,0,2039
19776,Rayo Vallecano,Málaga,0,2,2039
19777,Sporting Gijón,Compostela,3,1,2039
19778,Toledo,Ourense,2,0,2039
19779,Éibar,Sevilla,1,3,2039
19780,Badajoz,Hércules,1,1,2040
19781,Compostela,Las Palmas,0,1,2040
19782,Leganés,Barcelona B,2,0,2040
19783,Lleida,At. Madrid B,3,0,2040
19784,Logroñés,Rayo Vallecano,1,0,2040
19785,Málaga,Osasuna,3,0,2040
19786,Mérida,Albacete,3,0,2040
19787,Numancia,Mallorca B,4,1,2040
19788,Ourense,Éibar,4,2,2040
19789,Rec. Huelva,Toledo,2,2,2040
19790,Sevilla,Sporting Gijón,2,0,2040
19791,Albacete,Leganés,0,0,2041
19792,At. Madrid B,Numancia,3,1,2041
19793,Barcelona B,Badajoz,0,1,2041
19794,Hércules,Osasuna,1,1,2041
19795,Las Palmas,Sevilla,2,2,2041
19796,Logroñés,Málaga,1,1,2041
19797,Mallorca B,Compostela,1,1,2041
19798,Rayo Vallecano,Lleida,4,1,2041
19799,Sporting Gijón,Ourense,1,0,2041
19800,Toledo,Mérida,1,0,2041
19801,Éibar,Rec. Huelva,0,0,2041
19802,Badajoz,Albacete,0,0,2042
19803,Compostela,At. Madrid B,0,3,2042
19804,Leganés,Toledo,1,2,2042
19805,Lleida,Logroñés,2,1,2042
19806,Málaga,Hércules,2,1,2042
19807,Mérida,Éibar,0,2,2042
19808,Numancia,Rayo Vallecano,2,1,2042
19809,Osasuna,Barcelona B,1,2,2042
19810,Ourense,Las Palmas,4,1,2042
19811,Rec. Huelva,Sporting Gijón,0,0,2042
19812,Sevilla,Mallorca B,3,1,2042
19813,Albacete,Osasuna,2,0,2043
19814,At. Madrid B,Sevilla,0,1,2043
19815,Barcelona B,Hércules,4,1,2043
19816,Las Palmas,Rec. Huelva,0,0,2043
19817,Lleida,Málaga,0,2,2043
19818,Logroñés,Numancia,1,0,2043
19819,Mallorca B,Ourense,2,0,2043
19820,Rayo Vallecano,Compostela,1,2,2043
19821,Sporting Gijón,Mérida,2,0,2043
19822,Toledo,Badajoz,1,1,2043
19823,Éibar,Leganés,0,0,2043
19824,Badajoz,Éibar,1,1,2044
19825,Compostela,Logroñés,3,1,2044
19826,Hércules,Albacete,2,1,2044
19827,Leganés,Sporting Gijón,0,1,2044
19828,Málaga,Barcelona B,2,0,2044
19829,Mérida,Las Palmas,1,1,2044
19830,Numancia,Lleida,2,2,2044
19831,Osasuna,Toledo,0,1,2044
19832,Ourense,At. Madrid B,0,4,2044
19833,Rec. Huelva,Mallorca B,3,2,2044
19834,Sevilla,Rayo Vallecano,4,1,2044
19835,Albacete,Barcelona B,3,0,2045
19836,At. Madrid B,Rec. Huelva,3,1,2045
19837,Las Palmas,Leganés,1,1,2045
19838,Lleida,Compostela,2,3,2045
19839,Logroñés,Sevilla,0,1,2045
19840,Mallorca B,Mérida,0,0,2045
19841,Numancia,Málaga,0,0,2045
19842,Rayo Vallecano,Ourense,2,0,2045
19843,Sporting Gijón,Badajoz,1,0,2045
19844,Toledo,Hércules,1,2,2045
19845,Éibar,Osasuna,2,0,2045
19846,Badajoz,Las Palmas,0,0,2046
19847,Barcelona B,Toledo,0,3,2046
19848,Compostela,Numancia,0,1,2046
19849,Hércules,Éibar,1,3,2046
19850,Leganés,Mallorca B,0,0,2046
19851,Málaga,Albacete,3,2,2046
19852,Mérida,At. Madrid B,1,1,2046
19853,Osasuna,Sporting Gijón,0,4,2046
19854,Ourense,Logroñés,1,0,2046
19855,Rec. Huelva,Rayo Vallecano,0,0,2046
19856,Sevilla,Lleida,2,2,2046
19857,At. Madrid B,Leganés,1,1,2047
19858,Compostela,Málaga,3,3,2047
19859,Las Palmas,Osasuna,1,0,2047
19860,Lleida,Ourense,2,1,2047
19861,Logroñés,Rec. Huelva,4,1,2047
19862,Mallorca B,Badajoz,3,3,2047
19863,Numancia,Sevilla,3,2,2047
19864,Rayo Vallecano,Mérida,1,0,2047
19865,Sporting Gijón,Hércules,2,0,2047
19866,Toledo,Albacete,0,2,2047
19867,Éibar,Barcelona B,2,0,2047
19868,Albacete,Éibar,0,1,2048
19869,Badajoz,At. Madrid B,1,2,2048
19870,Barcelona B,Sporting Gijón,4,0,2048
19871,Hércules,Las Palmas,0,2,2048
19872,Leganés,Rayo Vallecano,0,2,2048
19873,Mérida,Logroñés,2,1,2048
19874,Osasuna,Mallorca B,3,2,2048
19875,Ourense,Numancia,0,2,2048
19876,Rec. Huelva,Lleida,2,1,2048
19877,Sevilla,Compostela,5,1,2048
19878,Toledo,Málaga,1,2,2048
19879,At. Madrid B,Osasuna,4,0,2049
19880,Compostela,Ourense,3,0,2049
19881,Las Palmas,Barcelona B,4,1,2049
19882,Lleida,Mérida,2,3,2049
19883,Logroñés,Leganés,0,0,2049
19884,Mallorca B,Hércules,1,3,2049
19885,Málaga,Sevilla,0,1,2049
19886,Numancia,Rec. Huelva,3,0,2049
19887,Rayo Vallecano,Badajoz,1,1,2049
19888,Sporting Gijón,Albacete,4,2,2049
19889,Éibar,Toledo,3,0,2049
19890,Extremadura,Rayo Vallecano,0,2,2050
19891,Villarreal,Sevilla,0,2,2050
19892,Rayo Vallecano,Extremadura,2,0,2051
19893,Sevilla,Villarreal,1,0,2051
19894,At. Madrid,Rayo Vallecano,0,2,2052
19895,Ath. Bilbao,Betis,1,0,2052
19896,Barcelona,Zaragoza,2,0,2052
19897,Dptivo. Coruña,Alavés,4,1,2052
19898,Mallorca,Real Madrid,1,2,2052
19899,Málaga,Espanyol,1,0,2052
19900,Numancia,Valladolid,1,0,2052
19901,Oviedo,Celta,1,0,2052
19902,Sevilla,Real Sociedad,2,2,2052
19903,Valencia,Rac. Santander,1,2,2052
19904,Alavés,Málaga,2,1,2053
19905,Betis,Dptivo. Coruña,0,0,2053
19906,Celta,Sevilla,2,1,2053
19907,Espanyol,Valencia,3,2,2053
19908,Rac. Santander,Barcelona,1,2,2053
19909,Rayo Vallecano,Mallorca,2,1,2053
19910,Real Madrid,Numancia,4,1,2053
19911,Real Sociedad,At. Madrid,4,1,2053
19912,Valladolid,Ath. Bilbao,1,0,2053
19913,Zaragoza,Oviedo,4,0,2053
19914,At. Madrid,Celta,1,2,2054
19915,Ath. Bilbao,Real Madrid,2,2,2054
19916,Barcelona,Espanyol,3,0,2054
19917,Dptivo. Coruña,Valladolid,2,0,2054
19918,Mallorca,Numancia,3,0,2054
19919,Málaga,Betis,3,0,2054
19920,Oviedo,Rac. Santander,1,2,2054
19921,Rayo Vallecano,Real Sociedad,2,1,2054
19922,Sevilla,Zaragoza,0,0,2054
19923,Valencia,Alavés,0,2,2054
19924,Alavés,Barcelona,2,1,2055
19925,Betis,Valencia,1,0,2055
19926,Celta,Rayo Vallecano,0,1,2055
19927,Espanyol,Oviedo,2,1,2055
19928,Numancia,Ath. Bilbao,1,1,2055
19929,Rac. Santander,Sevilla,2,2,2055
19930,Real Madrid,Dptivo. Coruña,1,1,2055
19931,Real Sociedad,Mallorca,2,1,2055
19932,Valladolid,Málaga,4,2,2055
19933,Zaragoza,At. Madrid,1,1,2055
19934,At. Madrid,Rac. Santander,2,0,2056
19935,Barcelona,Betis,4,1,2056
19936,Dptivo. Coruña,Numancia,0,2,2056
19937,Mallorca,Ath. Bilbao,2,1,2056
19938,Málaga,Real Madrid,1,1,2056
19939,Oviedo,Alavés,1,0,2056
19940,Rayo Vallecano,Zaragoza,0,1,2056
19941,Real Sociedad,Celta,0,2,2056
19942,Sevilla,Espanyol,1,2,2056
19943,Valencia,Valladolid,0,0,2056
19944,Alavés,Sevilla,0,0,2057
19945,Ath. Bilbao,Dptivo. Coruña,2,3,2057
19946,Betis,Oviedo,1,0,2057
19947,Celta,Mallorca,1,0,2057
19948,Espanyol,At. Madrid,3,1,2057
19949,Numancia,Málaga,1,1,2057
19950,Rac. Santander,Rayo Vallecano,1,1,2057
19951,Real Madrid,Valencia,2,3,2057
19952,Valladolid,Barcelona,0,2,2057
19953,Zaragoza,Real Sociedad,2,0,2057
19954,At. Madrid,Alavés,1,0,2058
19955,Barcelona,Real Madrid,2,2,2058
19956,Celta,Zaragoza,2,1,2058
19957,Mallorca,Dptivo. Coruña,2,2,2058
19958,Málaga,Ath. Bilbao,3,4,2058
19959,Oviedo,Valladolid,1,1,2058
19960,Rayo Vallecano,Espanyol,2,1,2058
19961,Real Sociedad,Rac. Santander,2,5,2058
19962,Sevilla,Betis,3,0,2058
19963,Valencia,Numancia,4,0,2058
19964,Alavés,Rayo Vallecano,0,1,2059
19965,Ath. Bilbao,Valencia,1,0,2059
19966,Betis,At. Madrid,2,1,2059
19967,Dptivo. Coruña,Málaga,4,1,2059
19968,Espanyol,Real Sociedad,0,0,2059
19969,Numancia,Barcelona,3,3,2059
19970,Rac. Santander,Celta,3,0,2059
19971,Real Madrid,Oviedo,2,2,2059
19972,Valladolid,Sevilla,2,1,2059
19973,Zaragoza,Mallorca,3,0,2059
19974,At. Madrid,Valladolid,3,1,2060
19975,Barcelona,Ath. Bilbao,4,0,2060
19976,Celta,Espanyol,2,1,2060
19977,Mallorca,Málaga,2,1,2060
19978,Oviedo,Numancia,1,0,2060
19979,Rayo Vallecano,Betis,1,3,2060
19980,Real Sociedad,Alavés,1,1,2060
19981,Sevilla,Real Madrid,1,1,2060
19982,Valencia,Dptivo. Coruña,2,0,2060
19983,Zaragoza,Rac. Santander,4,1,2060
19984,Alavés,Celta,1,0,2061
19985,Ath. Bilbao,Oviedo,1,1,2061
19986,Betis,Real Sociedad,1,0,2061
19987,Dptivo. Coruña,Barcelona,2,1,2061
19988,Espanyol,Zaragoza,1,1,2061
19989,Málaga,Valencia,1,1,2061
19990,Numancia,Sevilla,2,0,2061
19991,Rac. Santander,Mallorca,1,1,2061
19992,Real Madrid,At. Madrid,1,3,2061
19993,Valladolid,Rayo Vallecano,1,2,2061
19994,At. Madrid,Numancia,2,2,2062
19995,Barcelona,Málaga,1,2,2062
19996,Celta,Betis,5,1,2062
19997,Mallorca,Valencia,1,0,2062
19998,Oviedo,Dptivo. Coruña,0,1,2062
19999,Rac. Santander,Espanyol,2,2,2062
20000,Rayo Vallecano,Real Madrid,2,3,2062
20001,Real Sociedad,Valladolid,3,0,2062
20002,Sevilla,Ath. Bilbao,0,0,2062
20003,Zaragoza,Alavés,2,1,2062
20004,Alavés,Rac. Santander,2,1,2063
20005,Ath. Bilbao,At. Madrid,4,2,2063
20006,Betis,Zaragoza,2,0,2063
20007,Dptivo. Coruña,Sevilla,5,2,2063
20008,Espanyol,Mallorca,1,2,2063
20009,Málaga,Oviedo,4,0,2063
20010,Numancia,Rayo Vallecano,3,1,2063
20011,Real Madrid,Real Sociedad,1,1,2063
20012,Valencia,Barcelona,3,1,2063
20013,Valladolid,Celta,1,3,2063
20014,At. Madrid,Dptivo. Coruña,1,3,2064
20015,Celta,Real Madrid,1,0,2064
20016,Espanyol,Alavés,2,3,2064
20017,Mallorca,Barcelona,3,2,2064
20018,Oviedo,Valencia,0,0,2064
20019,Rac. Santander,Betis,1,1,2064
20020,Rayo Vallecano,Ath. Bilbao,1,2,2064
20021,Real Sociedad,Numancia,2,1,2064
20022,Sevilla,Málaga,0,0,2064
20023,Zaragoza,Valladolid,1,1,2064
20024,Alavés,Mallorca,2,2,2065
20025,Ath. Bilbao,Real Sociedad,1,1,2065
20026,Barcelona,Oviedo,3,2,2065
20027,Betis,Espanyol,2,5,2065
20028,Dptivo. Coruña,Rayo Vallecano,3,2,2065
20029,Málaga,At. Madrid,2,3,2065
20030,Numancia,Celta,3,1,2065
20031,Real Madrid,Zaragoza,1,5,2065
20032,Valencia,Sevilla,2,0,2065
20033,Valladolid,Rac. Santander,1,0,2065
20034,Alavés,Betis,2,0,2066
20035,At. Madrid,Valencia,1,2,2066
20036,Celta,Ath. Bilbao,1,1,2066
20037,Espanyol,Valladolid,1,1,2066
20038,Mallorca,Oviedo,1,1,2066
20039,Rac. Santander,Real Madrid,1,1,2066
20040,Rayo Vallecano,Málaga,4,1,2066
20041,Real Sociedad,Dptivo. Coruña,0,1,2066
20042,Sevilla,Barcelona,3,2,2066
20043,Zaragoza,Numancia,3,3,2066
20044,Ath. Bilbao,Zaragoza,2,2,2067
20045,Barcelona,At. Madrid,2,1,2067
20046,Betis,Mallorca,1,0,2067
20047,Dptivo. Coruña,Celta,1,0,2067
20048,Málaga,Real Sociedad,0,0,2067
20049,Numancia,Rac. Santander,2,1,2067
20050,Oviedo,Sevilla,4,2,2067
20051,Real Madrid,Espanyol,2,1,2067
20052,Valencia,Rayo Vallecano,3,1,2067
20053,Valladolid,Alavés,1,1,2067
20054,Alavés,Real Madrid,1,3,2068
20055,At. Madrid,Oviedo,5,0,2068
20056,Betis,Valladolid,0,1,2068
20057,Celta,Málaga,2,4,2068
20058,Espanyol,Numancia,3,1,2068
20059,Mallorca,Sevilla,3,1,2068
20060,Rac. Santander,Ath. Bilbao,2,2,2068
20061,Rayo Vallecano,Barcelona,1,1,2068
20062,Real Sociedad,Valencia,0,0,2068
20063,Zaragoza,Dptivo. Coruña,2,1,2068
20064,Ath. Bilbao,Espanyol,2,1,2069
20065,Barcelona,Real Sociedad,3,1,2069
20066,Dptivo. Coruña,Rac. Santander,0,3,2069
20067,Mallorca,Valladolid,0,0,2069
20068,Málaga,Zaragoza,0,0,2069
20069,Numancia,Alavés,0,0,2069
20070,Oviedo,Rayo Vallecano,2,0,2069
20071,Real Madrid,Betis,2,1,2069
20072,Sevilla,At. Madrid,2,1,2069
20073,Valencia,Celta,1,1,2069
20074,Alavés,Ath. Bilbao,1,2,2070
20075,At. Madrid,Mallorca,1,0,2070
20076,Betis,Numancia,1,2,2070
20077,Celta,Barcelona,0,2,2070
20078,Espanyol,Dptivo. Coruña,0,0,2070
20079,Rac. Santander,Málaga,2,3,2070
20080,Rayo Vallecano,Sevilla,2,0,2070
20081,Real Sociedad,Oviedo,0,0,2070
20082,Valladolid,Real Madrid,0,1,2070
20083,Zaragoza,Valencia,4,2,2070
20084,Alavés,Dptivo. Coruña,2,1,2071
20085,Betis,Ath. Bilbao,2,1,2071
20086,Celta,Oviedo,5,3,2071
20087,Espanyol,Málaga,0,2,2071
20088,Rac. Santander,Valencia,1,1,2071
20089,Rayo Vallecano,At. Madrid,1,1,2071
20090,Real Madrid,Mallorca,2,1,2071
20091,Real Sociedad,Sevilla,1,1,2071
20092,Valladolid,Numancia,2,0,2071
20093,Zaragoza,Barcelona,0,0,2071
20094,At. Madrid,Real Sociedad,1,1,2072
20095,Ath. Bilbao,Valladolid,1,0,2072
20096,Barcelona,Rac. Santander,1,0,2072
20097,Dptivo. Coruña,Betis,2,0,2072
20098,Mallorca,Rayo Vallecano,2,1,2072
20099,Málaga,Alavés,0,1,2072
20100,Numancia,Real Madrid,0,0,2072
20101,Oviedo,Zaragoza,1,0,2072
20102,Sevilla,Celta,0,1,2072
20103,Valencia,Espanyol,1,2,2072
20104,Alavés,Valencia,0,1,2073
20105,Betis,Málaga,0,0,2073
20106,Celta,At. Madrid,0,1,2073
20107,Espanyol,Barcelona,1,1,2073
20108,Numancia,Mallorca,3,1,2073
20109,Rac. Santander,Oviedo,3,1,2073
20110,Real Madrid,Ath. Bilbao,3,1,2073
20111,Real Sociedad,Rayo Vallecano,2,1,2073
20112,Valladolid,Dptivo. Coruña,4,1,2073
20113,Zaragoza,Sevilla,2,1,2073
20114,At. Madrid,Zaragoza,2,2,2074
20115,Ath. Bilbao,Numancia,2,1,2074
20116,Barcelona,Alavés,0,1,2074
20117,Dptivo. Coruña,Real Madrid,5,2,2074
20118,Mallorca,Real Sociedad,2,1,2074
20119,Málaga,Valladolid,0,0,2074
20120,Oviedo,Espanyol,1,0,2074
20121,Rayo Vallecano,Celta,1,0,2074
20122,Sevilla,Rac. Santander,1,0,2074
20123,Valencia,Betis,3,1,2074
20124,Alavés,Oviedo,1,0,2075
20125,Ath. Bilbao,Mallorca,1,1,2075
20126,Betis,Barcelona,2,1,2075
20127,Celta,Real Sociedad,4,1,2075
20128,Espanyol,Sevilla,2,2,2075
20129,Numancia,Dptivo. Coruña,1,0,2075
20130,Rac. Santander,At. Madrid,2,1,2075
20131,Real Madrid,Málaga,1,0,2075
20132,Valladolid,Valencia,0,0,2075
20133,Zaragoza,Rayo Vallecano,1,1,2075
20134,At. Madrid,Espanyol,1,1,2076
20135,Barcelona,Valladolid,4,0,2076
20136,Dptivo. Coruña,Ath. Bilbao,2,0,2076
20137,Mallorca,Celta,1,0,2076
20138,Málaga,Numancia,3,1,2076
20139,Oviedo,Betis,1,1,2076
20140,Rayo Vallecano,Rac. Santander,1,2,2076
20141,Real Sociedad,Zaragoza,2,1,2076
20142,Sevilla,Alavés,2,2,2076
20143,Valencia,Real Madrid,1,1,2076
20144,Alavés,At. Madrid,2,0,2077
20145,Ath. Bilbao,Málaga,2,2,2077
20146,Betis,Sevilla,1,1,2077
20147,Dptivo. Coruña,Mallorca,2,1,2077
20148,Espanyol,Rayo Vallecano,5,1,2077
20149,Numancia,Valencia,1,2,2077
20150,Rac. Santander,Real Sociedad,0,0,2077
20151,Real Madrid,Barcelona,3,0,2077
20152,Valladolid,Oviedo,2,1,2077
20153,Zaragoza,Celta,2,1,2077
20154,At. Madrid,Betis,0,0,2078
20155,Barcelona,Numancia,4,0,2078
20156,Celta,Rac. Santander,2,0,2078
20157,Mallorca,Zaragoza,1,1,2078
20158,Málaga,Dptivo. Coruña,1,0,2078
20159,Oviedo,Real Madrid,1,1,2078
20160,Rayo Vallecano,Alavés,0,1,2078
20161,Real Sociedad,Espanyol,1,0,2078
20162,Sevilla,Valladolid,0,1,2078
20163,Valencia,Ath. Bilbao,2,0,2078
20164,Alavés,Real Sociedad,2,1,2079
20165,Ath. Bilbao,Barcelona,0,4,2079
20166,Betis,Rayo Vallecano,1,1,2079
20167,Dptivo. Coruña,Valencia,2,0,2079
20168,Espanyol,Celta,3,0,2079
20169,Málaga,Mallorca,0,0,2079
20170,Numancia,Oviedo,1,1,2079
20171,Rac. Santander,Zaragoza,1,2,2079
20172,Real Madrid,Sevilla,3,1,2079
20173,Valladolid,At. Madrid,1,0,2079
20174,At. Madrid,Real Madrid,1,1,2080
20175,Barcelona,Dptivo. Coruña,2,1,2080
20176,Celta,Alavés,1,1,2080
20177,Mallorca,Rac. Santander,1,2,2080
20178,Oviedo,Ath. Bilbao,1,0,2080
20179,Rayo Vallecano,Valladolid,4,1,2080
20180,Real Sociedad,Betis,1,0,2080
20181,Sevilla,Numancia,4,0,2080
20182,Valencia,Málaga,2,2,2080
20183,Zaragoza,Espanyol,1,1,2080
20184,Alavés,Zaragoza,0,2,2081
20185,Ath. Bilbao,Sevilla,1,1,2081
20186,Betis,Celta,0,0,2081
20187,Dptivo. Coruña,Oviedo,3,1,2081
20188,Espanyol,Rac. Santander,1,0,2081
20189,Málaga,Barcelona,1,2,2081
20190,Numancia,At. Madrid,3,0,2081
20191,Real Madrid,Rayo Vallecano,0,0,2081
20192,Valencia,Mallorca,1,0,2081
20193,Valladolid,Real Sociedad,2,1,2081
20194,At. Madrid,Ath. Bilbao,1,2,2082
20195,Barcelona,Valencia,3,0,2082
20196,Celta,Valladolid,1,1,2082
20197,Mallorca,Espanyol,1,3,2082
20198,Oviedo,Málaga,2,2,2082
20199,Rac. Santander,Alavés,0,0,2082
20200,Rayo Vallecano,Numancia,0,0,2082
20201,Real Sociedad,Real Madrid,1,1,2082
20202,Sevilla,Dptivo. Coruña,1,3,2082
20203,Zaragoza,Betis,1,0,2082
20204,Alavés,Espanyol,0,0,2083
20205,Ath. Bilbao,Rayo Vallecano,1,2,2083
20206,Barcelona,Mallorca,0,3,2083
20207,Betis,Rac. Santander,2,2,2083
20208,Dptivo. Coruña,At. Madrid,4,1,2083
20209,Málaga,Sevilla,3,0,2083
20210,Numancia,Real Sociedad,1,2,2083
20211,Real Madrid,Celta,1,0,2083
20212,Valencia,Oviedo,6,2,2083
20213,Valladolid,Zaragoza,1,1,2083
20214,At. Madrid,Málaga,2,2,2084
20215,Celta,Numancia,0,0,2084
20216,Espanyol,Betis,3,0,2084
20217,Mallorca,Alavés,2,0,2084
20218,Oviedo,Barcelona,3,0,2084
20219,Rac. Santander,Valladolid,1,1,2084
20220,Rayo Vallecano,Dptivo. Coruña,2,0,2084
20221,Real Sociedad,Ath. Bilbao,4,1,2084
20222,Sevilla,Valencia,1,2,2084
20223,Zaragoza,Real Madrid,0,1,2084
20224,Ath. Bilbao,Celta,1,0,2085
20225,Barcelona,Sevilla,2,0,2085
20226,Betis,Alavés,0,1,2085
20227,Dptivo. Coruña,Real Sociedad,2,0,2085
20228,Málaga,Rayo Vallecano,2,0,2085
20229,Numancia,Zaragoza,1,2,2085
20230,Oviedo,Mallorca,0,0,2085
20231,Real Madrid,Rac. Santander,2,4,2085
20232,Valencia,At. Madrid,2,0,2085
20233,Valladolid,Espanyol,1,0,2085
20234,Alavés,Valladolid,1,0,2086
20235,At. Madrid,Barcelona,0,3,2086
