ID_VUELO;flightNum;departure;arrival;originiata;destiata;Matricula
28713;6404;25/10/2008;25/10/2008;SFO;EUG;N763SK
28714;6406;25/10/2008;25/10/2008;EUG;SFO;N948SW
28715;6406;27/10/2008;27/10/2008;EUG;SFO;N958SW
28716;6406;26/10/2008;26/10/2008;EUG;SFO;N907SW
28717;6406;26/10/2008;26/10/2008;SFO;EUG;N907SW
28718;6406;27/10/2008;27/10/2008;SFO;EUG;N958SW
28719;6406;25/10/2008;25/10/2008;SFO;EUG;N948SW
28720;6407;25/10/2008;25/10/2008;FAT;SFO;N944SW
28721;6407;26/10/2008;26/10/2008;FAT;SFO;N907SW
28722;6407;27/10/2008;27/10/2008;FAT;SFO;N907SW
28723;6408;26/10/2008;26/10/2008;EUG;SFO;N982SW
28724;6408;25/10/2008;25/10/2008;EUG;SFO;N953SW
28725;6408;27/10/2008;27/10/2008;EUG;SFO;N944SW
28726;6408;26/10/2008;26/10/2008;SFO;EUG;N982SW
28727;6408;27/10/2008;27/10/2008;SFO;EUG;N944SW
28728;6408;25/10/2008;25/10/2008;SFO;EUG;N953SW
28729;6410;26/10/2008;26/10/2008;BUR;SFO;N935SW
28730;6410;27/10/2008;27/10/2008;BUR;SFO;N938SW
28731;6410;25/10/2008;25/10/2008;BUR;SFO;N915SW
28732;6412;26/10/2008;27/10/2008;SFO;EUG;N917SW
28733;6412;25/10/2008;25/10/2008;SFO;EUG;N982SW
28734;6415;26/10/2008;26/10/2008;TUL;ORD;N971SW
28735;6416;27/10/2008;27/10/2008;SFO;ABQ;N907SW
28736;6416;26/10/2008;26/10/2008;SFO;ABQ;N929SW
28737;6416;25/10/2008;25/10/2008;SFO;ABQ;N925SW
28738;6418;27/10/2008;27/10/2008;SFO;SLC;N944SW
28739;6418;25/10/2008;25/10/2008;SFO;SLC;N948SW
28740;6418;26/10/2008;26/10/2008;SFO;SLC;N935SW
28741;6422;25/10/2008;25/10/2008;ORD;SDF;N930SW
28742;6423;25/10/2008;25/10/2008;ONT;SFO;N944SW
28743;6423;26/10/2008;26/10/2008;ONT;SFO;N773SK
28744;6423;27/10/2008;27/10/2008;ONT;SFO;N715SK
28745;6424;27/10/2008;27/10/2008;SLC;DEN;N983SW
28746;6424;26/10/2008;26/10/2008;SLC;DEN;N443SW
28747;6425;25/10/2008;25/10/2008;ORD;IAH;N766SK
28748;6426;27/10/2008;27/10/2008;MBS;ORD;N980SW
28749;6426;26/10/2008;26/10/2008;MBS;ORD;N930SW
28750;6426;26/10/2008;26/10/2008;ORD;MBS;N930SW
28751;6426;27/10/2008;27/10/2008;ORD;MBS;N980SW
28752;6430;27/10/2008;28/10/2008;LAX;SAT;N768SK
28753;6430;26/10/2008;27/10/2008;LAX;SAT;N703SK
28754;6431;26/10/2008;26/10/2008;SAT;LAX;N764SK
28755;6431;27/10/2008;27/10/2008;SAT;LAX;N740SK
28756;6432;25/10/2008;25/10/2008;SBA;LAX;N927SW
28757;6432;26/10/2008;26/10/2008;SBA;LAX;N986SW
28758;6432;27/10/2008;27/10/2008;SBA;LAX;N973SW
28759;6433;27/10/2008;28/10/2008;LAX;FAT;N924SW
28760;6434;26/10/2008;26/10/2008;LAX;SAT;N745SK
28761;6434;27/10/2008;27/10/2008;LAX;SAT;N753SK
28762;6434;25/10/2008;25/10/2008;LAX;SAT;N772SK
28763;6435;26/10/2008;26/10/2008;SAT;LAX;N703SK
28764;6435;25/10/2008;25/10/2008;SAT;LAX;N768SK
28765;6435;27/10/2008;27/10/2008;SAT;LAX;N703SK
28766;6436;26/10/2008;26/10/2008;LAX;ABQ;N926SW
28767;6436;27/10/2008;27/10/2008;LAX;ABQ;N903SW
28768;6437;25/10/2008;25/10/2008;ORF;ORD;N715SK
28769;6437;27/10/2008;27/10/2008;ORF;ORD;N709SK
28770;6438;27/10/2008;27/10/2008;DEN;BNA;N962SW
28771;6438;25/10/2008;25/10/2008;DEN;BNA;N753SK
28772;6438;26/10/2008;26/10/2008;DEN;BNA;N952SW
28773;6439;26/10/2008;26/10/2008;ORD;CWA;N976SW
28774;6439;27/10/2008;27/10/2008;ORD;CWA;N956SW
28775;6439;25/10/2008;25/10/2008;ORD;CWA;N465SW
28776;6440;27/10/2008;27/10/2008;LAX;COS;N915SW
28777;6440;26/10/2008;26/10/2008;LAX;COS;N917SW
28778;6440;25/10/2008;25/10/2008;LAX;COS;N767SK
28779;6441;27/10/2008;27/10/2008;DFW;ORD;N719SK
28780;6441;25/10/2008;25/10/2008;DFW;ORD;N724SK
28781;6441;27/10/2008;27/10/2008;ORD;DFW;N719SK
28782;6441;25/10/2008;25/10/2008;ORD;DFW;N724SK
28783;6442;26/10/2008;26/10/2008;LAX;OKC;N708SK
28784;6442;27/10/2008;27/10/2008;LAX;OKC;N742SK
28785;6443;27/10/2008;27/10/2008;OKC;LAX;N751SK
28786;6443;26/10/2008;26/10/2008;OKC;LAX;N705SK
28787;6444;25/10/2008;25/10/2008;CLE;ORD;N742SK
28788;6445;25/10/2008;25/10/2008;LAX;TUS;N927SW
28789;6445;26/10/2008;26/10/2008;LAX;TUS;N903SW
28790;6445;27/10/2008;28/10/2008;LAX;TUS;N764SK
28791;6446;26/10/2008;26/10/2008;ORD;ABE;N712SK
28792;6446;27/10/2008;27/10/2008;ORD;ABE;N708SK
28793;6447;25/10/2008;25/10/2008;HSV;DEN;N703SK
28794;6447;27/10/2008;27/10/2008;HSV;DEN;N766SK
28795;6448;27/10/2008;27/10/2008;DEN;HSV;N765SK
28796;6448;26/10/2008;26/10/2008;DEN;HSV;N766SK
28797;6449;25/10/2008;25/10/2008;ORD;SLC;N742SK
28798;6449;26/10/2008;26/10/2008;ORD;SLC;N740SK
28799;6449;27/10/2008;27/10/2008;ORD;SLC;N767SK
28800;6450;27/10/2008;27/10/2008;LNK;ORD;N969SW
28801;6450;25/10/2008;25/10/2008;LNK;ORD;N928SW
28802;6451;25/10/2008;25/10/2008;DEN;COS;N702SK
28803;6452;27/10/2008;27/10/2008;LAX;TUS;N768SK
28804;6452;25/10/2008;25/10/2008;LAX;TUS;N768SK
28805;6452;26/10/2008;26/10/2008;LAX;TUS;N703SK
28806;6452;25/10/2008;25/10/2008;TUS;LAX;N768SK
28807;6452;26/10/2008;26/10/2008;TUS;LAX;N703SK
28808;6452;27/10/2008;27/10/2008;TUS;LAX;N768SK
28809;6453;27/10/2008;28/10/2008;LAX;PHX;N932SW
28810;6453;26/10/2008;27/10/2008;LAX;PHX;N924SW
28811;6453;25/10/2008;26/10/2008;LAX;PHX;N708SK
28812;6454;25/10/2008;25/10/2008;CMH;DEN;N760SK
28813;6454;25/10/2008;25/10/2008;DEN;CMH;N760SK
28814;6456;25/10/2008;25/10/2008;DEN;ICT;N751SK
28815;6456;26/10/2008;26/10/2008;DEN;ICT;N969SW
28816;6456;27/10/2008;27/10/2008;DEN;ICT;N979SW
28817;6456;27/10/2008;27/10/2008;ICT;DEN;N979SW
28818;6456;26/10/2008;26/10/2008;ICT;DEN;N969SW
28819;6458;26/10/2008;26/10/2008;LAX;TUS;N768SK
28820;6458;27/10/2008;27/10/2008;LAX;TUS;N705SK
28821;6459;27/10/2008;27/10/2008;ATW;ORD;N956SW
28822;6459;27/10/2008;27/10/2008;ORD;ATW;N956SW
28823;6460;26/10/2008;26/10/2008;ORD;ORF;N743SK
28824;6460;27/10/2008;27/10/2008;ORD;ORF;N701SK
28825;6462;26/10/2008;26/10/2008;LAX;SMF;N764SK
28826;6462;27/10/2008;27/10/2008;LAX;SMF;N740SK
28827;6462;25/10/2008;25/10/2008;LAX;SMF;N755SK
28828;6463;26/10/2008;26/10/2008;SMF;LAX;N755SK
28829;6463;25/10/2008;25/10/2008;SMF;LAX;N755SK
28830;6463;27/10/2008;27/10/2008;SMF;LAX;N764SK
28831;6465;25/10/2008;25/10/2008;SLC;LAX;N767SK
28832;6465;26/10/2008;26/10/2008;SLC;LAX;N918SW
28833;6465;27/10/2008;27/10/2008;SLC;LAX;N740SK
28834;6466;27/10/2008;27/10/2008;LAX;SLC;N703SK
28835;6466;26/10/2008;26/10/2008;LAX;SLC;N918SW
28836;6466;25/10/2008;25/10/2008;LAX;SLC;N955SW
28837;6467;27/10/2008;27/10/2008;LAX;SMF;N915SW
28838;6467;25/10/2008;25/10/2008;LAX;SMF;N906SW
28839;6467;26/10/2008;26/10/2008;LAX;SMF;N967SW
28840;6467;27/10/2008;27/10/2008;SMF;LAX;N915SW
28841;6467;25/10/2008;25/10/2008;SMF;LAX;N906SW
28842;6467;26/10/2008;26/10/2008;SMF;LAX;N967SW
28843;6468;26/10/2008;26/10/2008;SAN;LAX;N925SW
28844;6469;26/10/2008;26/10/2008;SLC;LAX;N948SW
28845;6469;25/10/2008;25/10/2008;SLC;LAX;N967SW
28846;6469;27/10/2008;27/10/2008;SLC;LAX;N742SK
28847;6470;27/10/2008;27/10/2008;LAX;SLC;N906SW
28848;6470;25/10/2008;25/10/2008;LAX;SLC;N919SW
28849;6470;26/10/2008;26/10/2008;LAX;SLC;N967SW
28850;6471;27/10/2008;27/10/2008;ABQ;LAX;N907SW
28851;6471;26/10/2008;26/10/2008;ABQ;LAX;N929SW
28852;6471;25/10/2008;25/10/2008;ABQ;LAX;N925SW
28853;6472;25/10/2008;25/10/2008;LAX;ABQ;N767SK
28854;6472;27/10/2008;27/10/2008;LAX;ABQ;N755SK
28855;6473;27/10/2008;27/10/2008;ABQ;LAX;N755SK
28856;6473;25/10/2008;25/10/2008;ABQ;LAX;N767SK
28857;6474;25/10/2008;25/10/2008;LAX;ABQ;N929SW
28858;6474;26/10/2008;26/10/2008;LAX;ABQ;N701SK
28859;6474;27/10/2008;27/10/2008;LAX;ABQ;N917SW
28860;6475;25/10/2008;25/10/2008;ORD;LAN;N986SW
28861;6475;26/10/2008;26/10/2008;ORD;LAN;N955SW
28862;6475;27/10/2008;27/10/2008;ORD;LAN;N980SW
28863;6477;27/10/2008;27/10/2008;LAX;SMF;N948SW
28864;6477;25/10/2008;25/10/2008;LAX;SMF;N964SW
28865;6477;26/10/2008;26/10/2008;LAX;SMF;N967SW
28866;6477;27/10/2008;27/10/2008;SMF;LAX;N948SW
28867;6477;26/10/2008;26/10/2008;SMF;LAX;N967SW
28868;6477;25/10/2008;25/10/2008;SMF;LAX;N964SW
28869;6479;26/10/2008;26/10/2008;ABQ;LAX;N924SW
28870;6479;27/10/2008;27/10/2008;ABQ;LAX;N926SW
28871;6481;26/10/2008;26/10/2008;DAY;ORD;N724SK
28872;6481;26/10/2008;26/10/2008;ORD;DAY;N724SK
28873;6482;27/10/2008;27/10/2008;DEN;COS;N701SK
28874;6482;26/10/2008;26/10/2008;DEN;COS;N712SK
28875;6482;25/10/2008;25/10/2008;DEN;COS;N710BR
28876;6483;26/10/2008;26/10/2008;ABQ;SFO;N964SW
28877;6483;27/10/2008;27/10/2008;ABQ;SFO;N925SW
28878;6483;27/10/2008;27/10/2008;SFO;ABQ;N925SW
28879;6483;26/10/2008;26/10/2008;SFO;ABQ;N964SW
28880;6485;25/10/2008;25/10/2008;DEN;ICT;N918SW
28881;6485;25/10/2008;25/10/2008;ICT;DEN;N918SW
28882;6486;27/10/2008;27/10/2008;CID;ORD;N746SK
28883;6492;26/10/2008;26/10/2008;COS;LAX;N917SW
28884;6492;27/10/2008;27/10/2008;COS;LAX;N915SW
28885;6493;25/10/2008;25/10/2008;LAX;SJC;N906SW
28886;6493;26/10/2008;26/10/2008;LAX;SJC;N925SW
28887;6493;27/10/2008;27/10/2008;LAX;SJC;N924SW
28888;6493;26/10/2008;26/10/2008;SJC;LAX;N925SW
28889;6493;25/10/2008;25/10/2008;SJC;LAX;N906SW
28890;6493;27/10/2008;27/10/2008;SJC;LAX;N924SW
28891;6494;27/10/2008;27/10/2008;LAN;ORD;N980SW
28892;6494;26/10/2008;26/10/2008;LAN;ORD;N955SW
28893;6494;25/10/2008;25/10/2008;LAN;ORD;N986SW
28894;6495;27/10/2008;27/10/2008;COS;LAX;N915SW
28895;6495;25/10/2008;25/10/2008;COS;LAX;N907SW
28896;6495;26/10/2008;26/10/2008;COS;LAX;N926SW
28897;6496;26/10/2008;26/10/2008;LAX;COS;N929SW
28898;6496;27/10/2008;27/10/2008;LAX;COS;N975SW
28899;6498;25/10/2008;25/10/2008;LAX;TUS;N745SK
28900;6498;26/10/2008;26/10/2008;LAX;TUS;N986SW
28901;6498;27/10/2008;27/10/2008;LAX;TUS;N903SW
28902;6499;25/10/2008;25/10/2008;LAX;SJC;N964SW
28903;6499;26/10/2008;26/10/2008;LAX;SJC;N917SW
28904;6499;27/10/2008;27/10/2008;LAX;SJC;N948SW
28905;6499;26/10/2008;26/10/2008;SJC;LAX;N917SW
28906;6499;27/10/2008;27/10/2008;SJC;LAX;N948SW
28907;6499;25/10/2008;25/10/2008;SJC;LAX;N964SW
28908;6500;25/10/2008;25/10/2008;SJC;LAX;N964SW
28909;6500;26/10/2008;26/10/2008;SJC;LAX;N917SW
28910;6500;27/10/2008;27/10/2008;SJC;LAX;N948SW
28911;6501;27/10/2008;27/10/2008;LAX;OAK;N932SW
28912;6501;26/10/2008;26/10/2008;LAX;OAK;N926SW
28913;6501;25/10/2008;25/10/2008;LAX;PHX;N917SW
28914;6501;27/10/2008;27/10/2008;OAK;LAX;N932SW
28915;6501;26/10/2008;26/10/2008;OAK;LAX;N926SW
28916;6501;25/10/2008;25/10/2008;PHX;LAX;N917SW
28917;6503;27/10/2008;27/10/2008;SFO;EUG;N730SK
28918;6503;26/10/2008;26/10/2008;SFO;EUG;N767SK
28919;6503;25/10/2008;25/10/2008;SFO;EUG;N957SW
28920;6504;27/10/2008;27/10/2008;CWA;ORD;N976SW
28921;6504;25/10/2008;25/10/2008;CWA;ORD;N709BR
28922;6504;26/10/2008;26/10/2008;CWA;ORD;N465SW
28923;6505;25/10/2008;25/10/2008;ORD;SBN;N928SW
28924;6505;25/10/2008;26/10/2008;SBN;ORD;N928SW
28925;6506;25/10/2008;25/10/2008;LAX;BOI;N958SW
28926;6506;26/10/2008;26/10/2008;LAX;BOI;N964SW
28927;6506;27/10/2008;27/10/2008;LAX;BOI;N925SW
28928;6507;27/10/2008;27/10/2008;LAX;OAK;N915SW
28929;6507;25/10/2008;25/10/2008;LAX;OAK;N925SW
28930;6507;25/10/2008;25/10/2008;OAK;LAX;N925SW
28931;6507;27/10/2008;27/10/2008;OAK;LAX;N915SW
28932;6508;26/10/2008;26/10/2008;ORD;SBN;N978SW
28933;6509;27/10/2008;27/10/2008;TUS;LAX;N903SW
28934;6509;26/10/2008;26/10/2008;TUS;LAX;N920SW
28935;6509;25/10/2008;25/10/2008;TUS;LAX;N708SK
28936;6510;27/10/2008;27/10/2008;LAX;SMF;N705SK
28937;6510;26/10/2008;26/10/2008;LAX;SMF;N768SK
28938;6510;25/10/2008;25/10/2008;LAX;SMF;N927SW
28939;6510;26/10/2008;26/10/2008;SMF;LAX;N768SK
28940;6510;25/10/2008;25/10/2008;SMF;LAX;N927SW
28941;6510;27/10/2008;27/10/2008;SMF;LAX;N705SK
28942;6511;27/10/2008;27/10/2008;LAX;FAT;N948SW
28943;6511;26/10/2008;26/10/2008;LAX;FAT;N929SW
28944;6512;27/10/2008;27/10/2008;LAX;COS;N932SW
28945;6514;27/10/2008;27/10/2008;COS;LAX;N932SW
28946;6515;27/10/2008;27/10/2008;LAX;OAK;N903SW
28947;6515;27/10/2008;27/10/2008;OAK;LAX;N903SW
28948;6516;27/10/2008;27/10/2008;FAT;LAX;N932SW
28949;6516;25/10/2008;25/10/2008;FAT;LAX;N917SW
28950;6517;25/10/2008;25/10/2008;TUS;LAX;N955SW
28951;6517;27/10/2008;27/10/2008;TUS;LAX;N768SK
28952;6517;26/10/2008;26/10/2008;TUS;LAX;N967SW
28953;6518;26/10/2008;26/10/2008;LAX;BOI;N920SW
28954;6518;27/10/2008;27/10/2008;LAX;BOI;N973SW
28955;6519;25/10/2008;25/10/2008;LAX;SJC;N917SW
28956;6519;26/10/2008;26/10/2008;LAX;SJC;N967SW
28957;6519;27/10/2008;27/10/2008;LAX;SJC;N906SW
28958;6519;27/10/2008;27/10/2008;SJC;LAX;N906SW
28959;6519;26/10/2008;26/10/2008;SJC;LAX;N967SW
28960;6519;25/10/2008;25/10/2008;SJC;LAX;N917SW
28961;6520;26/10/2008;26/10/2008;PVD;ORD;N730SK
28962;6521;27/10/2008;28/10/2008;LAX;SJC;N915SW
28963;6522;27/10/2008;27/10/2008;LAX;PHX;N932SW
28964;6522;25/10/2008;25/10/2008;LAX;PHX;N907SW
28965;6522;26/10/2008;26/10/2008;LAX;PHX;N926SW
28966;6522;26/10/2008;26/10/2008;PHX;LAX;N926SW
28967;6522;25/10/2008;25/10/2008;PHX;LAX;N907SW
28968;6522;27/10/2008;27/10/2008;PHX;LAX;N932SW
28969;6523;26/10/2008;26/10/2008;PHX;LAX;N708SK
28970;6523;25/10/2008;25/10/2008;PHX;LAX;N906SW
28971;6523;27/10/2008;27/10/2008;PHX;LAX;N924SW
28972;6524;26/10/2008;26/10/2008;ORF;ORD;N743SK
28973;6525;25/10/2008;25/10/2008;LAX;OAK;N917SW
28974;6525;27/10/2008;27/10/2008;LAX;OAK;N924SW
28975;6525;26/10/2008;26/10/2008;LAX;OAK;N925SW
28976;6525;25/10/2008;25/10/2008;OAK;LAX;N917SW
28977;6525;26/10/2008;26/10/2008;OAK;LAX;N925SW
28978;6525;27/10/2008;27/10/2008;OAK;LAX;N924SW
28979;6526;27/10/2008;27/10/2008;LAX;PHX;N925SW
28980;6526;25/10/2008;25/10/2008;LAX;PHX;N958SW
28981;6526;26/10/2008;26/10/2008;LAX;PHX;N708SK
28982;6526;26/10/2008;26/10/2008;PHX;LAX;N708SK
28983;6526;25/10/2008;25/10/2008;PHX;LAX;N958SW
28984;6526;27/10/2008;27/10/2008;PHX;LAX;N925SW
28985;6527;26/10/2008;26/10/2008;BOI;LAX;N701SK
28986;6527;25/10/2008;25/10/2008;BOI;LAX;N929SW
28987;6527;27/10/2008;27/10/2008;BOI;LAX;N917SW
28988;6528;27/10/2008;27/10/2008;LAX;PHX;N948SW
28989;6528;25/10/2008;25/10/2008;LAX;PHX;N708SK
28990;6528;26/10/2008;26/10/2008;LAX;PHX;N929SW
28991;6528;26/10/2008;26/10/2008;PHX;LAX;N929SW
28992;6528;25/10/2008;25/10/2008;PHX;LAX;N708SK
28993;6528;27/10/2008;27/10/2008;PHX;LAX;N948SW
28994;6529;27/10/2008;27/10/2008;ORD;MSN;N946SW
28995;6529;26/10/2008;26/10/2008;ORD;MSN;N971SW
28996;6530;25/10/2008;25/10/2008;DEN;DSM;N710SK
28997;6531;27/10/2008;27/10/2008;HPN;ORD;N952SW
28998;6532;26/10/2008;26/10/2008;BUR;DEN;N406SW
28999;6532;27/10/2008;27/10/2008;BUR;DEN;N405SW
29000;6533;26/10/2008;26/10/2008;DSM;ORD;N935SW
29001;6534;26/10/2008;26/10/2008;CVG;DEN;N774SK
29002;6536;27/10/2008;27/10/2008;CVG;DEN;N724SK
29003;6536;25/10/2008;25/10/2008;CVG;DEN;N754SK
29004;6536;27/10/2008;27/10/2008;DEN;CVG;N724SK
29005;6536;26/10/2008;26/10/2008;DEN;CVG;N772SK
29006;6536;25/10/2008;25/10/2008;DEN;CVG;N754SK
29007;6538;27/10/2008;27/10/2008;DEN;TYS;N707SK
29008;6538;26/10/2008;26/10/2008;DEN;TYS;N771SK
29009;6538;25/10/2008;25/10/2008;DEN;TYS;N726SK
29010;6539;26/10/2008;27/10/2008;ORD;ORF;N709SK
29011;6540;26/10/2008;26/10/2008;ORD;OKC;N959SW
29012;6541;26/10/2008;26/10/2008;BIS;DEN;N941SW
29013;6541;25/10/2008;25/10/2008;BIS;DEN;N967SW
29014;6541;27/10/2008;27/10/2008;BIS;DEN;N938SW
29015;6541;27/10/2008;27/10/2008;DEN;BIS;N938SW
29016;6541;25/10/2008;25/10/2008;DEN;BIS;N967SW
29017;6541;26/10/2008;26/10/2008;DEN;BIS;N941SW
29018;6542;25/10/2008;25/10/2008;ORD;IND;N709BR
29019;6542;26/10/2008;26/10/2008;ORD;IND;N923SW
29020;6542;27/10/2008;27/10/2008;ORD;IND;N912SW
29021;6543;26/10/2008;26/10/2008;DEN;ABQ;N924SW
29022;6543;27/10/2008;27/10/2008;DEN;ABQ;N926SW
29023;6544;25/10/2008;25/10/2008;ABE;ORD;N983SW
29024;6544;26/10/2008;26/10/2008;OKC;ORD;N959SW
29025;6545;26/10/2008;26/10/2008;DEN;PSC;N948SW
29026;6545;27/10/2008;27/10/2008;DEN;PSC;N920SW
29027;6546;26/10/2008;26/10/2008;ORD;SYR;N716SK
29028;6546;26/10/2008;26/10/2008;SYR;ORD;N716SK
29029;6548;26/10/2008;26/10/2008;MKE;DEN;N724SK
29030;6548;27/10/2008;27/10/2008;MKE;DEN;N710SK
29031;6549;27/10/2008;27/10/2008;FAR;DEN;N943SW
29032;6549;25/10/2008;25/10/2008;FAR;DEN;N926SW
29033;6549;26/10/2008;26/10/2008;FAR;DEN;N405SW
29034;6550;27/10/2008;27/10/2008;TUS;DEN;N762SK
29035;6550;26/10/2008;26/10/2008;TUS;DEN;N927SW
29036;6550;25/10/2008;25/10/2008;TUS;DEN;N971SW
29037;6551;27/10/2008;27/10/2008;BOI;LAX;N975SW
29038;6552;25/10/2008;25/10/2008;ORD;MKE;N709BR
29039;6552;26/10/2008;26/10/2008;ORD;MKE;N969SW
29040;6552;27/10/2008;27/10/2008;ORD;MKE;N951SW
29041;6553;25/10/2008;25/10/2008;SDF;ORD;N962SW
29042;6553;26/10/2008;26/10/2008;SDF;ORD;N945SW
29043;6553;27/10/2008;27/10/2008;SDF;ORD;N954SW
29044;6554;26/10/2008;26/10/2008;DEN;FAR;N405SW
29045;6554;27/10/2008;27/10/2008;DEN;FAR;N943SW
29046;6555;25/10/2008;25/10/2008;DEN;GJT;N765SK
29047;6555;26/10/2008;26/10/2008;DEN;GJT;N986SW
29048;6555;27/10/2008;27/10/2008;DEN;GJT;N465SW
29049;6555;27/10/2008;27/10/2008;GJT;DEN;N465SW
29050;6555;26/10/2008;26/10/2008;GJT;DEN;N986SW
29051;6555;25/10/2008;25/10/2008;GJT;DEN;N765SK
29052;6556;26/10/2008;26/10/2008;DEN;TUL;N709BR
29053;6556;27/10/2008;27/10/2008;DEN;TUL;N964SW
29054;6556;27/10/2008;27/10/2008;TUL;DEN;N964SW
29055;6556;26/10/2008;26/10/2008;TUL;DEN;N709BR
29056;6557;27/10/2008;27/10/2008;MLI;ORD;N978SW
29057;6557;27/10/2008;27/10/2008;ORD;MLI;N978SW
29058;6558;25/10/2008;25/10/2008;DEN;SAT;N703SK
29059;6558;27/10/2008;27/10/2008;DEN;SAT;N762SK
29060;6558;27/10/2008;27/10/2008;SAT;DEN;N762SK
29061;6559;26/10/2008;27/10/2008;GRR;ORD;N908SW
29062;6559;26/10/2008;26/10/2008;ORD;GRR;N908SW
29063;6560;27/10/2008;27/10/2008;DEN;RAP;N909SW
29064;6560;26/10/2008;26/10/2008;DEN;RAP;N919SW
29065;6561;27/10/2008;27/10/2008;DEN;GTF;N957SW
29066;6561;26/10/2008;26/10/2008;DEN;GTF;N938SW
29067;6564;25/10/2008;25/10/2008;COS;DEN;N963SW
29068;6564;27/10/2008;27/10/2008;COS;DEN;N728SK
29069;6564;26/10/2008;26/10/2008;COS;DEN;N743SK
29070;6565;26/10/2008;26/10/2008;DEN;TUS;N903SW
29071;6565;27/10/2008;27/10/2008;DEN;TUS;N465SW
29072;6565;25/10/2008;25/10/2008;DEN;TUS;N726SK
29073;6566;26/10/2008;26/10/2008;MSN;DEN;N744SK
29074;6566;27/10/2008;27/10/2008;MSN;DEN;N916SW
29075;6567;27/10/2008;27/10/2008;ORD;COS;N755SK
29076;6567;26/10/2008;26/10/2008;ORD;COS;N708SK
29077;6567;25/10/2008;25/10/2008;ORD;COS;N724SK
29078;6568;25/10/2008;25/10/2008;MKE;ORD;N709BR
29079;6568;26/10/2008;26/10/2008;MKE;ORD;N969SW
29080;6568;27/10/2008;27/10/2008;MKE;ORD;N951SW
29081;6569;27/10/2008;27/10/2008;FSD;DEN;N719SK
29082;6569;26/10/2008;26/10/2008;FSD;DEN;N928SW
29083;6570;25/10/2008;25/10/2008;DEN;HSV;N738SK
29084;6570;26/10/2008;26/10/2008;DEN;HSV;N765SK
29085;6570;27/10/2008;27/10/2008;DEN;HSV;N771SK
29086;6570;27/10/2008;27/10/2008;HSV;DEN;N771SK
29087;6570;26/10/2008;26/10/2008;HSV;DEN;N765SK
29088;6570;25/10/2008;25/10/2008;HSV;DEN;N738SK
29089;6572;25/10/2008;25/10/2008;SGF;DEN;N765SK
29090;6573;25/10/2008;25/10/2008;DEN;HDN;N753SK
29091;6573;26/10/2008;26/10/2008;DEN;HDN;N466SW
29092;6573;27/10/2008;27/10/2008;DEN;HDN;N718SK
29093;6573;27/10/2008;27/10/2008;HDN;DEN;N718SK
29094;6573;26/10/2008;26/10/2008;HDN;DEN;N466SW
29095;6573;25/10/2008;25/10/2008;HDN;DEN;N753SK
29096;6575;26/10/2008;26/10/2008;DEN;ASE;N752SK
29097;6575;25/10/2008;25/10/2008;DEN;ASE;N719SK
29098;6575;27/10/2008;27/10/2008;DEN;ASE;N766SK
29099;6577;26/10/2008;26/10/2008;DSM;ORD;N710SK
29100;6578;25/10/2008;25/10/2008;DEN;TUL;N417SW
29101;6578;27/10/2008;27/10/2008;DEN;TUL;N971SW
29102;6578;27/10/2008;27/10/2008;TUL;DEN;N971SW
29103;6578;25/10/2008;25/10/2008;TUL;DEN;N417SW
29104;6581;27/10/2008;27/10/2008;DEN;COS;N754SK
29105;6581;26/10/2008;26/10/2008;DEN;COS;N728SK
29106;6582;26/10/2008;27/10/2008;DEN;MLI;N973SW
29107;6582;27/10/2008;28/10/2008;DEN;MLI;N908SW
29108;6583;27/10/2008;27/10/2008;COS;DEN;N930SW
29109;6583;25/10/2008;25/10/2008;COS;DEN;N913SW
29110;6583;25/10/2008;25/10/2008;DEN;COS;N913SW
29111;6583;26/10/2008;26/10/2008;DEN;COS;N766SK
29112;6583;27/10/2008;27/10/2008;DEN;COS;N930SW
29113;6584;27/10/2008;27/10/2008;DEN;IAH;N760SK
29114;6584;26/10/2008;26/10/2008;DEN;IAH;N743SK
29115;6584;25/10/2008;25/10/2008;DEN;IAH;N750SK
29116;6585;27/10/2008;27/10/2008;ORD;CWA;N928SW
29117;6585;26/10/2008;26/10/2008;ORD;CWA;N956SW
29118;6586;27/10/2008;27/10/2008;PSP;DEN;N964SW
29119;6586;26/10/2008;26/10/2008;PSP;DEN;N956SW
29120;6586;25/10/2008;25/10/2008;PSP;DEN;N698BR
29121;6588;25/10/2008;25/10/2008;RNO;SFO;N948SW
29122;6588;26/10/2008;26/10/2008;RNO;SFO;N762SK
29123;6588;27/10/2008;27/10/2008;RNO;SFO;N958SW
29124;6588;27/10/2008;27/10/2008;SFO;RNO;N958SW
29125;6588;26/10/2008;26/10/2008;SFO;RNO;N762SK
29126;6588;25/10/2008;25/10/2008;SFO;RNO;N948SW
29127;6590;26/10/2008;26/10/2008;DEN;MEM;N698BR
29128;6590;25/10/2008;25/10/2008;DEN;MEM;N954SW
29129;6590;27/10/2008;27/10/2008;DEN;MEM;N953SW
29130;6591;26/10/2008;26/10/2008;IND;ORD;N946SW
29131;6591;26/10/2008;26/10/2008;ORD;IND;N946SW
29132;6592;26/10/2008;26/10/2008;DEN;MSN;N744SK
29133;6592;27/10/2008;28/10/2008;DEN;MSN;N712SK
29134;6593;25/10/2008;25/10/2008;BIL;DEN;N417SW
29135;6593;26/10/2008;26/10/2008;BIL;DEN;N709BR
