id_staff;id_persona;id_obra;role
18660;25674;3736;writer
18661;974;3736;cinematographer
18662;771;3736;writer
18663;10281;3736;writer
18664;6053;3736;editor
18665;25687;3736;writer
18666;24927;3736;composer
18667;13557;3737;editor
18668;13557;3737;writer
18669;4902;3737;writer
18670;16250;3737;cinematographer
18671;25689;3738;costume designer
18672;25690;3738;producer
18673;25691;3738;cinematographer
18674;25693;3738;editor
18675;25693;3738;writer
18676;19384;3738;miscellaneous crew
18677;15280;3738;producer
18678;25695;3738;writer
18679;25699;3738;editor
18680;6048;3739;writer
18681;6631;3739;cinematographer
18682;771;3739;producer
18683;771;3739;writer
18684;25701;3739;editor
18685;10366;3740;miscellaneous crew
18686;8368;3740;writer
18687;8369;3740;writer
18688;25702;3740;miscellaneous crew
18689;25704;3740;writer
18690;25706;3740;miscellaneous crew
18691;9486;3740;miscellaneous crew
18692;7088;3740;miscellaneous crew
18693;21699;3740;miscellaneous crew
18694;2436;3740;editor
18695;4884;3740;producer
18696;12442;3740;costume designer
18697;9573;3740;cinematographer
18698;10301;3740;producer
18699;1218;3740;composer
18700;21706;3740;miscellaneous crew
18701;25709;3740;miscellaneous crew
18702;21711;3740;miscellaneous crew
18703;21714;3740;miscellaneous crew
18704;19155;3741;writer
18705;1475;3741;writer
18706;13025;3742;miscellaneous crew
18707;7189;3742;cinematographer
18708;6706;3742;miscellaneous crew
18709;6987;3742;miscellaneous crew
18710;25714;3742;producer
18711;4463;3742;production designer
18712;7088;3742;miscellaneous crew
18713;11560;3742;writer
18714;25719;3742;miscellaneous crew
18715;13033;3742;producer
18716;13033;3742;writer
18717;2866;3742;composer
18718;6456;3742;editor
18719;13090;3742;miscellaneous crew
18720;10423;3742;costume designer
18721;25724;3743;composer
18722;12241;3743;writer
18723;25725;3743;miscellaneous crew
18724;25726;3743;writer
18725;25727;3743;writer
18726;24226;3743;costume designer
18727;24226;3743;production designer
18728;25729;3743;editor
18729;25730;3743;miscellaneous crew
18730;8406;3743;writer
18731;6970;3743;cinematographer
18732;11133;3743;miscellaneous crew
18733;25732;3743;writer
18734;1249;3744;writer
18735;25736;3744;miscellaneous crew
18736;795;3744;producer
18737;2297;3744;composer
18738;309;3744;miscellaneous crew
18739;6022;3744;editor
18740;6970;3744;cinematographer
18741;7081;3745;writer
18742;25737;3745;writer
18743;18329;3745;producer
18744;15918;3745;writer
18745;18350;3745;composer
18746;264;3745;cinematographer
18747;2262;3746;producer
18748;2263;3746;cinematographer
18749;2263;3746;writer
18750;25739;3747;miscellaneous crew
18751;25740;3747;miscellaneous crew
18752;4120;3747;costume designer
18753;4120;3747;production designer
18754;21747;3747;miscellaneous crew
18755;7209;3747;miscellaneous crew
18756;21756;3747;producer
18757;25750;3747;miscellaneous crew
18758;25751;3747;miscellaneous crew
18759;25753;3747;miscellaneous crew
18760;1458;3747;producer
18761;10789;3747;miscellaneous crew
18762;25756;3747;miscellaneous crew
18763;21763;3747;miscellaneous crew
18764;22413;3747;producer
18765;11369;3747;producer
18766;25764;3747;miscellaneous crew
18767;17714;3747;composer
18768;25766;3747;miscellaneous crew
18769;7048;3747;cinematographer
18770;25775;3747;miscellaneous crew
18771;25777;3747;miscellaneous crew
18772;5802;3747;editor
18773;5802;3747;writer
18774;25778;3747;editor
18775;25784;3747;writer
18776;22229;3747;miscellaneous crew
18777;25786;3747;miscellaneous crew
18778;7189;3748;cinematographer
18779;8369;3748;writer
18780;9464;3748;composer
18781;9466;3748;producer
18782;15783;3748;writer
18783;9472;3748;producer
18784;9195;3748;production designer
18785;7194;3748;writer
18786;25790;3748;editor
18787;10120;3748;miscellaneous crew
18788;22233;3748;writer
18789;537;3749;cinematographer
18790;537;3749;producer
18791;7214;3749;composer
18792;6375;3749;costume designer
18793;9275;3749;editor
18794;7499;3749;writer
18795;7219;3749;producer
18796;7219;3749;writer
18797;11581;3750;editor
18798;16498;3750;cinematographer
18799;25792;3750;costume designer
18800;16049;3750;writer
18801;8097;3750;composer
18802;7865;3750;editor
18803;1249;3751;writer
18804;11717;3751;miscellaneous crew
18805;6631;3751;cinematographer
18806;3827;3751;miscellaneous crew
18807;14023;3751;producer
18808;15441;3751;costume designer
18809;15267;3751;miscellaneous crew
18810;2352;3751;miscellaneous crew
18811;8968;3751;editor
18812;12643;3751;miscellaneous crew
18813;25793;3751;miscellaneous crew
18814;2248;3751;composer
18815;10240;3751;miscellaneous crew
18816;7352;3752;editor
18817;25796;3752;writer
18818;25797;3752;producer
18819;11104;3752;producer
18820;11104;3752;writer
18821;10440;3752;producer
18822;13060;3752;composer
18823;2598;3752;writer
18824;774;3752;cinematographer
18825;16670;3753;miscellaneous crew
18826;2297;3753;composer
18827;7046;3753;miscellaneous crew
18828;9199;3753;miscellaneous crew
18829;25801;3753;writer
18830;7249;3753;writer
18831;9240;3753;miscellaneous crew
18832;6022;3753;editor
18833;7316;3753;costume designer
18834;6269;3753;miscellaneous crew
18835;774;3753;cinematographer
18836;25805;3754;writer
18837;2359;3754;production designer
18838;7721;3754;writer
18839;14718;3754;miscellaneous crew
18840;13009;3754;writer
18841;6456;3754;editor
18842;4467;3754;composer
18843;13016;3754;miscellaneous crew
18844;13016;3754;writer
18845;4132;3754;cinematographer
18846;7696;3755;composer
18847;7698;3755;writer
18848;9338;3755;writer
18849;6970;3755;cinematographer
18850;7720;3756;composer
18851;6636;3756;producer
18852;6636;3756;writer
18853;3104;3756;writer
18854;6647;3756;miscellaneous crew
18855;13312;3756;editor
18856;6269;3756;miscellaneous crew
18857;3108;3756;cinematographer
18858;199;3756;writer
18859;17309;3757;composer
18860;10639;3757;composer
18861;795;3757;miscellaneous crew
18862;7988;3757;producer
18863;2013;3757;editor
18864;16449;3757;writer
18865;25807;3757;miscellaneous crew
18866;13141;3757;cinematographer
18867;15736;3757;writer
18868;25808;3757;miscellaneous crew
18869;6624;3757;writer
18870;5787;3758;editor
18871;10251;3758;composer
18872;6049;3758;miscellaneous crew
18873;9640;3758;cinematographer
18874;6711;3758;miscellaneous crew
18875;25547;3758;writer
18876;97;3758;miscellaneous crew
18877;25812;3758;miscellaneous crew
18878;9649;3758;costume designer
18879;6881;3758;miscellaneous crew
18880;25816;3758;miscellaneous crew
18881;14100;3758;producer
18882;25823;3758;miscellaneous crew
18883;25824;3758;miscellaneous crew
18884;25827;3759;writer
18885;17066;3759;cinematographer
18886;25830;3759;writer
18887;14849;3760;producer
18888;17354;3760;writer
18889;1783;3760;producer
18890;4767;3760;producer
18891;19854;3760;writer
18892;7109;3760;cinematographer
18893;25831;3760;editor
18894;9288;3760;editor
18895;13186;3760;producer
18896;25838;3761;writer
18897;5789;3761;editor
18898;25839;3761;writer
18899;20786;3761;producer
18900;11720;3761;producer
18901;25840;3761;cinematographer
18902;15312;3762;composer
18903;15312;3762;writer
18904;25841;3762;writer
18905;15313;3762;producer
18906;15313;3762;writer
18907;14204;3762;cinematographer
18908;4408;3762;editor
18909;24859;3762;writer
18910;25856;3764;producer
18911;25857;3764;producer
18912;25858;3764;costume designer
18913;25860;3764;production designer
18914;25863;3764;miscellaneous crew
18915;25868;3764;producer
18916;25869;3764;producer
18917;35;3764;cinematographer
18918;14984;3764;producer
18919;25871;3764;editor
18920;25872;3764;miscellaneous crew
18921;11622;3764;composer
18922;21224;3764;producer
18923;25876;3764;producer
18924;25877;3764;writer
18925;25879;3764;producer
18926;25879;3764;writer
18927;25882;3765;costume designer
18928;25883;3765;producer
18929;25883;3765;writer
18930;13176;3765;editor
18931;25885;3765;producer
18932;25885;3765;writer
18933;7225;3765;cinematographer
18934;22301;3765;composer
18935;537;3766;cinematographer
18936;6048;3766;writer
18937;8480;3766;production designer
18938;4760;3766;producer
18939;25890;3766;miscellaneous crew
18940;10291;3766;composer
18941;25893;3766;writer
18942;17865;3766;producer
18943;3654;3766;editor
18944;4896;3766;costume designer
18945;4884;3766;producer
18946;25896;3766;miscellaneous crew
18947;25897;3766;miscellaneous crew
18948;6470;3766;producer
18949;8489;3766;costume designer
18950;6879;3766;writer
18951;25900;3766;miscellaneous crew
18952;2319;3766;writer
18953;10423;3766;production designer
18954;6363;3767;editor
18955;7620;3767;producer
18956;8721;3767;miscellaneous crew
18957;23063;3767;writer
18958;6783;3767;cinematographer
18959;712;3767;composer
18960;6375;3767;costume designer
18961;720;3767;composer
18962;14922;3767;producer
18963;6389;3767;miscellaneous crew
18964;25916;3767;writer
18965;25917;3767;writer
18966;25017;3767;miscellaneous crew
18967;3679;3768;cinematographer
18968;25922;3768;composer
18969;4897;3768;writer
18970;14613;3768;producer
18971;25928;3768;editor
18972;25931;3769;miscellaneous crew
18973;766;3769;composer
18974;14459;3769;costume designer
18975;9472;3769;producer
18976;18493;3769;producer
18977;11783;3769;miscellaneous crew
18978;14121;3769;producer
18979;7954;3769;cinematographer
18980;25932;3769;miscellaneous crew
18981;24922;3769;writer
18982;5012;3769;editor
18983;6930;3770;producer
18984;3104;3770;miscellaneous crew
18985;3104;3770;writer
18986;7336;3770;editor
18987;13031;3770;writer
18988;10281;3770;writer
18989;261;3770;producer
18990;12359;3770;cinematographer
18991;25933;3770;writer
18992;140;3771;cinematographer
18993;140;3771;composer
18994;140;3771;editor
18995;140;3771;writer
18996;11354;3772;composer
18997;12217;3772;cinematographer
18998;25938;3772;miscellaneous crew
18999;9206;3772;writer
19000;8968;3772;editor
19001;11560;3773;writer
19002;13033;3773;producer
19003;13033;3773;writer
19004;6456;3773;editor
19005;4132;3773;cinematographer
19006;10366;3774;miscellaneous crew
19007;825;3774;cinematographer
19008;10368;3774;miscellaneous crew
19009;6677;3774;editor
19010;9873;3774;writer
19011;25946;3774;miscellaneous crew
19012;11560;3774;writer
19013;4884;3774;producer
19014;10301;3774;miscellaneous crew
19015;1292;3774;composer
19016;6269;3774;miscellaneous crew
19017;12552;3774;costume designer
19018;15587;3774;miscellaneous crew
19019;10381;3774;miscellaneous crew
19020;1489;3774;writer
19021;2448;3774;writer
19022;2129;3774;miscellaneous crew
19023;25949;3774;miscellaneous crew
19024;18801;3775;producer
19025;6906;3775;cinematographer
19026;25951;3775;producer
19027;4884;3775;producer
19028;14232;3775;miscellaneous crew
19029;6997;3775;miscellaneous crew
19030;10301;3775;miscellaneous crew
19031;9067;3775;writer
19032;10423;3775;production designer
19033;18838;3775;miscellaneous crew
19034;25952;3775;writer
19035;5012;3775;editor
19036;7067;3776;editor
19037;1783;3776;producer
19038;3123;3776;writer
19039;9010;3776;cinematographer
19040;11581;3777;editor
19041;7707;3777;writer
19042;11736;3777;writer
19043;7109;3777;cinematographer
19044;9288;3777;editor
19045;2506;3778;writer
19046;11166;3778;writer
19047;25980;3778;producer
19048;8473;3778;editor
19049;25985;3778;writer
19050;2522;3778;producer
19051;2522;3778;writer
19052;25987;3778;composer
19053;9957;3778;cinematographer
19054;4598;3779;composer
19055;23762;3779;costume designer
19056;25988;3779;writer
19057;25989;3779;producer
19058;25992;3779;producer
19059;25993;3779;editor
19060;16293;3779;cinematographer
19061;25994;3780;composer
19062;15259;3780;cinematographer
19063;240;3780;writer
19064;25995;3780;composer
19065;7963;3780;editor
19066;25996;3780;composer
19067;25997;3780;composer
19068;11996;3780;composer
19069;7132;3781;editor
19070;7531;3781;cinematographer
19071;13367;3781;writer
19072;825;3782;cinematographer
19073;795;3782;producer
19074;3731;3782;writer
19075;6022;3782;editor
19076;10261;3782;miscellaneous crew
19077;26006;3783;composer
19078;26007;3783;cinematographer
19079;26007;3783;editor
19080;26007;3783;producer
19081;26007;3783;writer
19082;7898;3784;editor
19083;7899;3784;writer
19084;5387;3784;cinematographer
19085;7900;3784;cinematographer
19086;8796;3785;producer
19087;10097;3785;writer
19088;8828;3785;producer
19089;9083;3785;costume designer
19090;19756;3785;writer
19091;15783;3785;writer
19092;7109;3785;cinematographer
19093;9472;3785;producer
19094;2996;3785;editor
19095;10117;3785;composer
19096;7083;3786;composer
19097;13009;3786;writer
19098;6022;3786;editor
19099;4132;3786;cinematographer
19100;26015;3786;writer
19101;6778;3787;producer
19102;12051;3788;producer
19103;6296;3788;editor
19104;6298;3788;cinematographer
19105;10509;3788;writer
19106;17587;3788;writer
19107;26020;3789;producer
19108;7089;3789;composer
19109;6296;3789;editor
19110;6298;3789;cinematographer
19111;26021;3789;producer
19112;17708;3791;writer
19113;8769;3791;cinematographer
19114;15290;3791;producer
19115;7712;3791;editor
19116;26034;3791;composer
19117;26035;3792;cinematographer
19118;26035;3792;editor
19119;26035;3792;producer
19120;7189;3793;cinematographer
19121;8369;3793;writer
19122;8370;3793;costume designer
19123;4760;3793;producer
19124;12438;3793;producer
19125;7088;3793;miscellaneous crew
19126;2436;3793;editor
19127;4704;3793;writer
19128;4884;3793;producer
19129;10298;3793;producer
19130;10301;3793;producer
19131;1218;3793;composer
19132;9195;3793;production designer
19133;9162;3794;producer
19134;1811;3794;cinematographer
19135;14023;3794;producer
19136;7249;3794;writer
19137;6022;3794;editor
19138;4467;3794;composer
19139;8512;3794;writer
19140;1871;3795;writer
19141;9363;3795;miscellaneous crew
19142;9720;3795;miscellaneous crew
19143;9721;3795;editor
19144;9721;3795;miscellaneous crew
19145;26058;3795;miscellaneous crew
19146;9725;3795;editor
19147;26059;3795;miscellaneous crew
19148;26060;3795;miscellaneous crew
19149;20501;3796;composer
19150;26065;3796;editor
19151;17650;3796;writer
19152;18941;3796;producer
19153;14250;3796;cinematographer
19154;24931;3797;composer
19155;198;3797;writer
19156;9226;3797;miscellaneous crew
19157;6631;3797;cinematographer
19158;12863;3797;producer
19159;16652;3797;costume designer
19160;6677;3797;editor
19161;5858;3797;writer
19162;26074;3797;writer
19163;7189;3798;cinematographer
19164;26075;3798;miscellaneous crew
19165;7293;3798;miscellaneous crew
19166;2331;3798;editor
19167;19707;3798;miscellaneous crew
19168;7298;3798;producer
19169;26081;3798;miscellaneous crew
19170;21500;3798;miscellaneous crew
19171;7826;3798;miscellaneous crew
19172;25267;3798;miscellaneous crew
19173;19710;3798;miscellaneous crew
19174;6719;3798;producer
19175;7306;3798;miscellaneous crew
19176;4062;3798;miscellaneous crew
19177;6374;3798;miscellaneous crew
19178;19290;3798;miscellaneous crew
19179;12075;3798;writer
19180;15003;3798;miscellaneous crew
19181;14167;3798;production designer
19182;7316;3798;costume designer
19183;26091;3798;miscellaneous crew
19184;26092;3798;editor
19185;6384;3798;miscellaneous crew
19186;26093;3798;miscellaneous crew
19187;26094;3798;miscellaneous crew
19188;2768;3798;composer
19189;10162;3798;miscellaneous crew
19190;7847;3798;miscellaneous crew
19191;15504;3798;producer
19192;7324;3798;miscellaneous crew
19193;9666;3798;miscellaneous crew
19194;18598;3799;writer
19195;6930;3799;producer
19196;261;3799;producer
19197;6289;3799;editor
19198;25933;3799;writer
19199;4132;3799;cinematographer
19200;636;3800;writer
19201;9254;3800;cinematographer
19202;16762;3801;miscellaneous crew
19203;9884;3801;cinematographer
19204;13006;3801;miscellaneous crew
19205;4882;3801;writer
19206;6708;3801;editor
19207;26104;3801;miscellaneous crew
19208;9630;3801;miscellaneous crew
19209;26106;3801;production designer
19210;8828;3801;producer
19211;11957;3801;miscellaneous crew
19212;10802;3801;costume designer
19213;24639;3801;writer
19214;23886;3801;composer
19215;26115;3801;miscellaneous crew
19216;26116;3801;miscellaneous crew
19217;557;3801;miscellaneous crew
19218;26119;3801;miscellaneous crew
19219;26120;3801;miscellaneous crew
19220;26124;3801;writer
19221;9195;3801;production designer
19222;14762;3801;writer
19223;26125;3801;miscellaneous crew
19224;26127;3801;miscellaneous crew
